Unnamed: 0,tweets,likes,time,politician_id,language,translated_tweets
171,"Fier du vote des citoyennes et citoyens de Genève qui disent NON aux cadeaux fiscaux aux sociétés multimillionnaires, NON au lobby du tabac et OUI au renforcement de la démocratie par l’aide aux médias.   GEvote CHvote",16,2022-02-13 11:39:54+00:00,CarloSommaruga,"((0, 225, 'FRENCH', 'fr'),)","[{'translation_text': 'Proud of the vote of citizens of Geneva who say NO to tax gifts to multi-millionaire companies, NO to the tobacco lobby and YES to the strengthening of democracy through media support. GEvote CHvote'}]"
172,"[SEMAINE D’UN PARLEMENTAIRE]
Jeudi:
À Genève, journée de travail sur les dossiers de commissions avec visite du Grand-Conseil en présence de son président Diego Esteban. Belle réussite architecturale et excellent nouveau instrument de travail pour nos députés cantonaux.",3,2022-02-10 18:36:09+00:00,CarloSommaruga,"((0, 280, 'FRENCH', 'fr'),)","[{'translation_text': '[WEEKLY PARLIAMENTARY] Thursday: In Geneva, working day on committee files with visit of the Grand Council in the presence of its President Diego Esteban. Beautiful architectural success and excellent new working instrument for our cantonal deputies.'}]"
173,"[SEMAINE D’UN PARLEMENTAIRE]
Mercredi:
À Berne avec la délégation parlementaire pour la Francophonie pour défendre mon projet d'un rapport international sur la restitution des biens culturels coloniaux spoliés.",1,2022-02-09 18:49:15+00:00,CarloSommaruga,"((0, 217, 'FRENCH', 'fr'),)",[{'translation_text': 'Wednesday: In Bern with the parliamentary delegation for La Francophonie to defend my draft of an international report on the restitution of spoliated colonial cultural property.'}]
175,"[SEMAINE D’UN PARLEMENTAIRE]
Mardi:
Bruxelles au comite parlementaire de l’AELE pour une rencontre avec des parlementaires européens au sujet de la taxe carbone aux frontières.",5,2022-02-08 18:10:08+00:00,CarloSommaruga,"((0, 182, 'FRENCH', 'fr'),)",[{'translation_text': 'Tuesday: Brussels at the EFTA parliamentary committee for a meeting with European parliamentarians on the carbon tax at the borders.'}]
176,"[SEMAINE D’UN PARLEMENTAIRE]
Lundi :
À Berne avec la délégation parlementaire pour l'OCDE - premiers travaux sur les questions fiscales et la décarbonisation de l'économie",2,2022-02-08 09:07:41+00:00,CarloSommaruga,"((0, 178, 'FRENCH', 'fr'),)",[{'translation_text': '[WEEKLY PARLIAMENTARY] Monday: In Bern with the parliamentary delegation for the OECD - first work on tax issues and the decarbonisation of the economy'}]
178,Bureau suisse à Jérusalem-Est: clap de fin! Mais où va le  ? Il laisse faire la colonisation israélienne sans stratégie propre ou coordonnée pour entraver l’extension et la consolidation des colonies sur territoire de Palestine,10,2022-02-05 13:26:20+00:00,CarloSommaruga,"((0, 235, 'FRENCH', 'fr'),)",[{'translation_text': 'Swiss office in East Jerusalem: clap of end! But where is it going? He lets Israeli colonization do without a proper or coordinated strategy to hinder the expansion and consolidation of settlements in Palestinian territory'}]
180,"Rencontre avec Dhondup Wangchen, tibetain, condamné au Tibet en 2009 à 6 ans de prison par le pouvoir chinois pour un film d’interviews de ses compatriotes au sujet des JeuxOlympiques qui allaient s’ouvrir à Pékin en 2008...En 2022, ce film ne pourrait même pas être réalisé!",7,2022-02-04 18:35:06+00:00,CarloSommaruga,"((0, 287, 'FRENCH', 'fr'),)","[{'translation_text': 'Meet Dhondup Wangchen, Tibetan, sentenced in Tibet in 2009 to 6 years in prison by the Chinese government for a film interviews of his compatriots about the Olympic Games that were to open in Beijing in 2008...In 2022, this film could not even be made!'}]"
184,Importance de la journée de la mémoire pour ne pas oublier le passé et combattre les discours de haine et de déshumanisation de l’autre.,14,2022-01-27 16:13:27+00:00,CarloSommaruga,"((0, 142, 'FRENCH', 'fr'),)",[{'translation_text': 'The importance of the day of memory not to forget the past and to combat hate speech and dehumanization of the other.'}]
185,"NON à la suppression du droit de timbre!
Les dix personnes les plus riches ont doublé leur fortune pendant la pandémie. De l'autre côté, 160 millions de personnes supplémentaires sont tombées dans la pauvreté.",2,2022-01-20 13:00:07+00:00,CarloSommaruga,"((0, 217, 'FRENCH', 'fr'),)","[{'translation_text': 'NO to the abolition of the stamp fee! The ten richest people doubled their fortunes during the pandemic. On the other hand, 160 million more people fell into poverty.'}]"
186,"L’Association suisse des locataires (ASLOCA) a décidé de soutenir le Oui lors de la votation sur le train d’aide aux médias. En effet, l’encouragement de la presse associative est un apport important au renforcement de la formation de l’opinion et au débat politique en Suisse.",5,2022-01-18 15:29:45+00:00,CarloSommaruga,"((0, 289, 'FRENCH', 'fr'),)","[{'translation_text': 'The Swiss Association of Tenants (ASLOCA) has decided to support the Yes during the vote on the media support train. Indeed, the encouragement of the associative press is an important contribution to strengthening the formation of opinion and to the political debate in Switzerland.'}]"
189,Par solidarité avec nos aînés et pour s’en sortir: vaccinez-vous  ! Et n’oubliez pas de respecter les règles de conduite en vigueur !,2,2021-12-13 11:40:37+00:00,CarloSommaruga,"((0, 141, 'FRENCH', 'fr'),)","[{'translation_text': ""Out of solidarity with our elders and to get out of it: vaccinate yourself! And don't forget to abide by the rules of conduct in force!""}]"
190,"Dans les hôpitaux, le nombre de décès dépasse à partir de début novembre de plus de 50% celui des années précédentes; dans les EMS, le dépassement est supérieur à 80% à partir de la mi-octobre.",3,2021-12-13 11:40:37+00:00,CarloSommaruga,"((0, 206, 'FRENCH', 'fr'),)","[{'translation_text': 'In hospitals, the number of deaths was more than 50% from the beginning of November than in previous years; in MSS, the excess was more than 80% from mid-October.'}]"
191,"80% de décès en plus dans les EMS à l’automne 2020 
 2020 a été marqué par une forte augmentation du nombre de décès dans les hôpitaux et encore plus dans les EMS.",3,2021-12-13 11:40:37+00:00,CarloSommaruga,"((0, 174, 'FRENCH', 'fr'),)",[{'translation_text': '80% more deaths in MSBs in autumn 2020 2020 was marked by a sharp increase in the number of deaths in hospitals and even more in MSBs.'}]
192,"Faut-il rapatrier les enfants de djihadistes? Si oui, à quelles conditions?
J’en ai débattu face à Céline Amaudruz (UDC/GE), à lire dans Watson",1,2021-12-10 14:41:14+00:00,CarloSommaruga,"((0, 150, 'FRENCH', 'fr'),)","[{'translation_text': 'Should we repatriate the children of jihadists? If so, under what conditions? I debated it against Céline Amaudruz (UDC/GE), to read in Watson'}]"
195,Excellente nouvelle! La motion de  refusée par le Conseil national. On espère que ceux qui se sont fait minorisés par le peuple lors du vote sur les multinationales responsables cesseront leurs tentatives de museler la société civile,25,2021-12-09 13:54:30+00:00,CarloSommaruga,"((0, 238, 'FRENCH', 'fr'),)",[{'translation_text': 'Great news! The motion to reject by the National Council. It is hoped that those who have been marginalized by the people during the vote on the responsible multinationals will cease their attempts to muzzle civil society'}]
196,"La Suisse a tout fait pour promouvoir ses intérêts économiques et renforcer ses relations économiques avec la , alors que les droits l'homme restent un dossier ""secondaire"" !",2,2021-12-09 08:40:33+00:00,CarloSommaruga,"((0, 178, 'FRENCH', 'fr'),)","[{'translation_text': 'Switzerland has done everything possible to promote its economic interests and strengthen its economic relations with the , while human rights remain a ""secondary"" issue!'}]"
197,"La situation en Chine n'a jamais été aussi grave, les droits de l'homme sont bafoués depuis l'arrivée au pouvoir de Xi Jinping il y a dix ans. Il est nécessaire d'agir face à Pékin.",2,2021-12-09 08:40:33+00:00,CarloSommaruga,"((0, 188, 'FRENCH', 'fr'),)","[{'translation_text': 'The situation in China has never been so serious, human rights have been violated since Xi Jinping came to power ten years ago. It is necessary to act against Beijing.'}]"
199,"Voilà une bonne nouvelle, même si avec un peu de courage politique du Conseil fédéral, comme ont en fait preuve d’autres gouvernements européens, la mère et la dernière fille auraient aussi pu être retirées de l’enfer des camps des prisonniers en Syrie et pour la mère jugée ici.",6,2021-12-06 17:10:58+00:00,CarloSommaruga,"((0, 294, 'FRENCH', 'fr'),)","[{'translation_text': 'This is good news, even if with some political courage from the Federal Council, as other European governments have in fact shown, the mother and the last daughter could also have been removed from hell from prison camps in Syria and for the mother judged here.'}]"
200,"Il faut le rappeler systématiquement. La vaccination et son booster sont le meilleur moyen de réduire la propagation du virus covid -19, les infections, ses mutations, la surcharge hospitalière et éviter le lockdown! A chacun-e d’assumer sa part de responsabilité collective!",3,2021-12-02 13:54:20+00:00,CarloSommaruga,"((0, 282, 'FRENCH', 'fr'),)","[{'translation_text': 'It must be remembered systematically. Vaccination and its booster are the best way to reduce the spread of the covid virus -19, infections, its mutations, hospital overload and avoid lockdown! Everyone has to assume their share of collective responsibility!'}]"
202,"Bâle-Ville accepte à 53% une initiative populaire de l'ASLOCA pour plus de contrôle des loyers lors des rénovations 
 Un soulagement pour les locataires ! Bravo  /  /  !",4,2021-11-28 16:58:07+00:00,CarloSommaruga,"((0, 173, 'FRENCH', 'fr'),)","[{'translation_text': ""Basel-City accepts 53% of the ASLOCA's popular initiative for more rent control during renovations A relief for tenants! Bravo / / !""}]"
203,"CHVote de bon sens ! 
 LoiCOVID: clair soutien à la politique sanitaire, économique, sociale et culturelle du CF !
  : fort appui au service public, à la santé et à la valorisation des infirmier·ère·s !
 InitiativeJustice: refus de toute fantaisie !",11,2021-11-28 14:10:34+00:00,CarloSommaruga,"((0, 257, 'FRENCH', 'fr'),)","[{'translation_text': 'Good sense! LoiCOVID: clear support for the health, economic, social and cultural policy of the CF!: strong support for public service, health and the valorisation of nurses! InitiativeJustice: no fantasy!'}]"
204,"Ce résultat confirme ce que nous constatons depuis de nombreuses années à l’ : le thème du logement revêt depuis toujours une importance capitale dans la société. 
Une raison de plus pour s’organiser collectivement ! Vous nous rejoignez ?",2,2021-11-25 13:03:23+00:00,CarloSommaruga,"((0, 249, 'FRENCH', 'fr'),)",[{'translation_text': 'This result confirms what we have seen for many years now: the theme of housing has always been of paramount importance in society. One more reason to organize collectively! Are you joining us?'}]
205,17% des sondés ont même cité la hausse des frais de logement ou des loyers parmi leurs cinq principales inquiétudes.,2,2021-11-25 13:03:23+00:00,CarloSommaruga,"((0, 120, 'FRENCH', 'fr'),)",[{'translation_text': '17% of respondents even cited the increase in housing costs or rents among their top five concerns.'}]
206,Le baromètre des préoccupations du Credit Suisse 2021 vient de sortir et c’est la première fois que les électeurs suisses placent le coût du logement dans le top de leurs préoccupations (au 8ème rang).,1,2021-11-25 13:03:22+00:00,CarloSommaruga,"((0, 210, 'FRENCH', 'fr'),)","[{'translation_text': ""The Barometer of Credit Suisse 2021's concerns has just come out and it is the first time Swiss voters place the cost of housing at the top of their agenda (in the 8th place).""}]"
207,Le coût du logement et la hausse des loyers sont l’une des dix préoccupations touchant les Suisses et Suissesses !,2,2021-11-25 13:03:22+00:00,CarloSommaruga,"((0, 118, 'FRENCH', 'fr'),)",[{'translation_text': 'The cost of housing and the increase in rents are one of the ten concerns affecting Swiss women!'}]
208,"1⃣,2⃣,3⃣,4⃣ bonnes raisons de voter OUI à la Loi COVID  !
Je compte sur vous ? CHVote",12,2021-11-25 09:39:28+00:00,CarloSommaruga,"((0, 20, 'X_Inherited', 'xx-Qaai'), (20, 74, 'FRENCH', 'fr'))",NA
